transaction_id,year,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,revenue,hour,day_bin,day_of_week_num,day_of_week,week_number,time_bucket,is_weekend
18448,2025,19:40:50,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,19,45,5,Saturday,7,Evening (17–21),True
18449,2025,19:46:38,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,19,45,5,Saturday,7,Evening (17–21),True
18450,2025,19:47:26,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,19,45,5,Saturday,7,Evening (17–21),True
18451,2025,19:51:25,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,19,45,5,Saturday,7,Evening (17–21),True
18452,2025,19:53:18,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,19,45,5,Saturday,7,Evening (17–21),True
18453,2025,19:53:55,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,19,45,5,Saturday,7,Evening (17–21),True
18454,2025,19:54:19,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,19,45,5,Saturday,7,Evening (17–21),True
18455,2025,19:54:25,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,19,45,5,Saturday,7,Evening (17–21),True
18456,2025,19:56:06,1,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,19,45,5,Saturday,7,Evening (17–21),True
18457,2025,19:58:01,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,19,45,5,Saturday,7,Evening (17–21),True
18458,2025,19:58:26,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,19,45,5,Saturday,7,Evening (17–21),True
18459,2025,7:03:04,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,7,45,5,Saturday,7,Morning (6–11),True
18460,2025,7:04:46,2,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,7,45,5,Saturday,7,Morning (6–11),True
18461,2025,7:04:46,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,7,45,5,Saturday,7,Morning (6–11),True
18462,2025,7:06:53,1,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,7,45,5,Saturday,7,Morning (6–11),True
18463,2025,7:13:26,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,7,45,5,Saturday,7,Morning (6–11),True
18464,2025,7:13:26,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,7,45,5,Saturday,7,Morning (6–11),True
18465,2025,7:16:16,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,7,45,5,Saturday,7,Morning (6–11),True
18466,2025,7:16:30,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,7,45,5,Saturday,7,Morning (6–11),True
18467,2025,7:17:23,1,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,7,45,5,Saturday,7,Morning (6–11),True
18468,2025,7:29:28,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,7,45,5,Saturday,7,Morning (6–11),True
18469,2025,7:34:08,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,7,45,5,Saturday,7,Morning (6–11),True
18470,2025,7:46:17,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,7,45,5,Saturday,7,Morning (6–11),True
18471,2025,7:49:51,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,7,45,5,Saturday,7,Morning (6–11),True
18472,2025,7:58:00,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,7,45,5,Saturday,7,Morning (6–11),True
18473,2025,7:58:23,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,7,45,5,Saturday,7,Morning (6–11),True
18474,2025,8:10:21,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,8,45,5,Saturday,7,Morning (6–11),True
18475,2025,8:13:04,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,8,45,5,Saturday,7,Morning (6–11),True
18476,2025,8:15:37,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,8,45,5,Saturday,7,Morning (6–11),True
18477,2025,8:18:53,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,8,45,5,Saturday,7,Morning (6–11),True
18478,2025,8:19:33,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,8,45,5,Saturday,7,Morning (6–11),True
18479,2025,8:20:33,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,8,45,5,Saturday,7,Morning (6–11),True
18480,2025,8:22:34,1,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,8,45,5,Saturday,7,Morning (6–11),True
18481,2025,8:22:50,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,8,45,5,Saturday,7,Morning (6–11),True
18482,2025,8:23:35,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5,8,45,5,Saturday,7,Morning (6–11),True
18483,2025,8:23:51,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,8,45,5,Saturday,7,Morning (6–11),True
18484,2025,8:28:33,2,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,8,45,5,Saturday,7,Morning (6–11),True
18485,2025,8:28:53,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,8,45,5,Saturday,7,Morning (6–11),True
18486,2025,8:29:48,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,8,45,5,Saturday,7,Morning (6–11),True
18487,2025,8:29:48,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,8,45,5,Saturday,7,Morning (6–11),True
18488,2025,8:31:07,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,8,45,5,Saturday,7,Morning (6–11),True
18489,2025,8:31:07,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,8,45,5,Saturday,7,Morning (6–11),True
18490,2025,8:33:57,1,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,8,45,5,Saturday,7,Morning (6–11),True
18491,2025,8:33:57,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,8,45,5,Saturday,7,Morning (6–11),True
18492,2025,8:34:35,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,8,45,5,Saturday,7,Morning (6–11),True
18493,2025,8:35:30,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,8,45,5,Saturday,7,Morning (6–11),True
18494,2025,8:38:20,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,8,45,5,Saturday,7,Morning (6–11),True
18495,2025,8:38:20,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,8,45,5,Saturday,7,Morning (6–11),True
18496,2025,8:40:29,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,8,45,5,Saturday,7,Morning (6–11),True
18497,2025,8:41:09,2,5,Lower Manhattan,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,6.0,8,45,5,Saturday,7,Morning (6–11),True
18498,2025,8:41:09,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,8,45,5,Saturday,7,Morning (6–11),True
18499,2025,8:44:47,1,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,8,45,5,Saturday,7,Morning (6–11),True
18500,2025,8:44:54,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,8,45,5,Saturday,7,Morning (6–11),True
18501,2025,8:46:34,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,8,45,5,Saturday,7,Morning (6–11),True
18502,2025,8:50:00,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,8,45,5,Saturday,7,Morning (6–11),True
18503,2025,8:54:33,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,8,45,5,Saturday,7,Morning (6–11),True
18504,2025,8:54:33,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,8,45,5,Saturday,7,Morning (6–11),True
18505,2025,8:57:50,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,8,45,5,Saturday,7,Morning (6–11),True
18506,2025,8:58:38,2,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,8,45,5,Saturday,7,Morning (6–11),True
18507,2025,8:59:33,2,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,8,45,5,Saturday,7,Morning (6–11),True
18508,2025,9:00:19,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,9,45,5,Saturday,7,Morning (6–11),True
18509,2025,9:03:49,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,9,45,5,Saturday,7,Morning (6–11),True
18510,2025,9:07:36,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,9,45,5,Saturday,7,Morning (6–11),True
18511,2025,9:07:36,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,9,45,5,Saturday,7,Morning (6–11),True
18512,2025,9:10:24,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,9,45,5,Saturday,7,Morning (6–11),True
18513,2025,9:15:44,1,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,9,45,5,Saturday,7,Morning (6–11),True
18514,2025,9:17:27,1,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,9,45,5,Saturday,7,Morning (6–11),True
18515,2025,9:19:21,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,9,45,5,Saturday,7,Morning (6–11),True
18516,2025,9:24:46,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,9,45,5,Saturday,7,Morning (6–11),True
18517,2025,9:25:45,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,9,45,5,Saturday,7,Morning (6–11),True
18518,2025,9:27:13,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,9,45,5,Saturday,7,Morning (6–11),True
18519,2025,9:30:52,2,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,9,45,5,Saturday,7,Morning (6–11),True
18520,2025,9:33:50,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,9,45,5,Saturday,7,Morning (6–11),True
18521,2025,9:34:48,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,9,45,5,Saturday,7,Morning (6–11),True
18522,2025,9:39:20,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,9,45,5,Saturday,7,Morning (6–11),True
18523,2025,9:44:41,1,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,9,45,5,Saturday,7,Morning (6–11),True
18524,2025,9:50:30,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,9,45,5,Saturday,7,Morning (6–11),True
18525,2025,9:50:48,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,9,45,5,Saturday,7,Morning (6–11),True
18526,2025,9:51:43,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,9,45,5,Saturday,7,Morning (6–11),True
18527,2025,9:54:42,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,9,45,5,Saturday,7,Morning (6–11),True
18528,2025,9:56:08,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,9,45,5,Saturday,7,Morning (6–11),True
18529,2025,10:03:51,1,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,10,45,5,Saturday,7,Morning (6–11),True
18530,2025,10:06:47,1,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,10,45,5,Saturday,7,Morning (6–11),True
18531,2025,10:10:01,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,10,45,5,Saturday,7,Morning (6–11),True
18532,2025,10:17:15,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,10,45,5,Saturday,7,Morning (6–11),True
18533,2025,10:17:15,1,8,Hell's Kitchen,75,3.5,Bakery,Pastry,Croissant,3.5,10,45,5,Saturday,7,Morning (6–11),True
18534,2025,10:20:59,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,10,45,5,Saturday,7,Morning (6–11),True
18535,2025,10:22:26,2,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,10,45,5,Saturday,7,Morning (6–11),True
18536,2025,10:23:17,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,10,45,5,Saturday,7,Morning (6–11),True
18537,2025,10:34:37,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,10,45,5,Saturday,7,Morning (6–11),True
18538,2025,10:40:11,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,10,45,5,Saturday,7,Morning (6–11),True
18539,2025,10:40:59,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,10,45,5,Saturday,7,Morning (6–11),True
18540,2025,10:42:53,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,10,45,5,Saturday,7,Morning (6–11),True
18541,2025,10:42:53,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,10,45,5,Saturday,7,Morning (6–11),True
18542,2025,10:43:23,1,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,10,45,5,Saturday,7,Morning (6–11),True
18543,2025,10:46:20,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,10,45,5,Saturday,7,Morning (6–11),True
18544,2025,10:47:34,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,10,45,5,Saturday,7,Morning (6–11),True
18545,2025,10:47:36,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,10,45,5,Saturday,7,Morning (6–11),True
18546,2025,10:47:36,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,10,45,5,Saturday,7,Morning (6–11),True
18547,2025,10:48:56,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,10,45,5,Saturday,7,Morning (6–11),True
18548,2025,10:49:04,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,10,45,5,Saturday,7,Morning (6–11),True
18549,2025,10:49:04,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,10,45,5,Saturday,7,Morning (6–11),True
18550,2025,10:51:18,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,10,45,5,Saturday,7,Morning (6–11),True
18551,2025,10:51:18,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,10,45,5,Saturday,7,Morning (6–11),True
18552,2025,10:51:48,1,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,10,45,5,Saturday,7,Morning (6–11),True
18553,2025,10:52:39,2,8,Hell's Kitchen,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,10,45,5,Saturday,7,Morning (6–11),True
18554,2025,10:54:52,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,10,45,5,Saturday,7,Morning (6–11),True
18555,2025,10:54:57,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,10,45,5,Saturday,7,Morning (6–11),True
18556,2025,10:55:47,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,10,45,5,Saturday,7,Morning (6–11),True
18557,2025,10:57:47,2,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,10,45,5,Saturday,7,Morning (6–11),True
18558,2025,11:02:11,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,11,45,5,Saturday,7,Morning (6–11),True
18559,2025,11:02:48,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,11,45,5,Saturday,7,Morning (6–11),True
18560,2025,11:03:05,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,11,45,5,Saturday,7,Morning (6–11),True
18561,2025,11:04:27,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,11,45,5,Saturday,7,Morning (6–11),True
18562,2025,11:04:27,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,3.25,11,45,5,Saturday,7,Morning (6–11),True
18563,2025,11:05:55,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,11,45,5,Saturday,7,Morning (6–11),True
18564,2025,11:06:30,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,11,45,5,Saturday,7,Morning (6–11),True
18565,2025,11:07:03,2,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,11,45,5,Saturday,7,Morning (6–11),True
18566,2025,11:08:00,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,11,45,5,Saturday,7,Morning (6–11),True
18567,2025,11:08:51,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,11,45,5,Saturday,7,Morning (6–11),True
18568,2025,11:09:20,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,11,45,5,Saturday,7,Morning (6–11),True
18569,2025,11:09:20,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,11,45,5,Saturday,7,Morning (6–11),True
18570,2025,11:11:10,2,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,11,45,5,Saturday,7,Morning (6–11),True
18571,2025,11:11:22,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,11,45,5,Saturday,7,Morning (6–11),True
18572,2025,11:12:31,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,11,45,5,Saturday,7,Morning (6–11),True
18573,2025,11:13:01,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,11,45,5,Saturday,7,Morning (6–11),True
18574,2025,11:16:15,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,11,45,5,Saturday,7,Morning (6–11),True
18575,2025,11:16:22,2,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,11,45,5,Saturday,7,Morning (6–11),True
18576,2025,11:16:40,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,11,45,5,Saturday,7,Morning (6–11),True
18577,2025,11:17:10,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,11,45,5,Saturday,7,Morning (6–11),True
18578,2025,11:17:10,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,11,45,5,Saturday,7,Morning (6–11),True
18579,2025,11:20:01,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,11,45,5,Saturday,7,Morning (6–11),True
18580,2025,11:20:52,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,11,45,5,Saturday,7,Morning (6–11),True
18581,2025,11:26:18,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,11,45,5,Saturday,7,Morning (6–11),True
18582,2025,11:26:19,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,11,45,5,Saturday,7,Morning (6–11),True
18583,2025,11:27:36,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,11,45,5,Saturday,7,Morning (6–11),True
18584,2025,11:27:49,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,11,45,5,Saturday,7,Morning (6–11),True
18585,2025,11:30:16,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,11,45,5,Saturday,7,Morning (6–11),True
18586,2025,11:33:44,2,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,11,45,5,Saturday,7,Morning (6–11),True
18587,2025,11:33:44,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,11,45,5,Saturday,7,Morning (6–11),True
18588,2025,11:40:15,2,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,11,45,5,Saturday,7,Morning (6–11),True
18589,2025,11:41:57,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,11,45,5,Saturday,7,Morning (6–11),True
18590,2025,11:42:38,1,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,11,45,5,Saturday,7,Morning (6–11),True
18591,2025,11:42:51,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,11,45,5,Saturday,7,Morning (6–11),True
18592,2025,11:45:18,2,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,11,45,5,Saturday,7,Morning (6–11),True
18593,2025,11:47:13,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,11,45,5,Saturday,7,Morning (6–11),True
18594,2025,11:47:50,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,11,45,5,Saturday,7,Morning (6–11),True
18595,2025,11:47:58,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,3.75,11,45,5,Saturday,7,Morning (6–11),True
18596,2025,11:50:00,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,4.9,11,45,5,Saturday,7,Morning (6–11),True
18597,2025,11:50:00,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,11,45,5,Saturday,7,Morning (6–11),True
18598,2025,11:50:59,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,11,45,5,Saturday,7,Morning (6–11),True
18599,2025,11:51:03,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,11,45,5,Saturday,7,Morning (6–11),True
18600,2025,11:52:38,1,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,11,45,5,Saturday,7,Morning (6–11),True
18601,2025,11:52:48,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,11,45,5,Saturday,7,Morning (6–11),True
18602,2025,11:54:04,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,6.0,11,45,5,Saturday,7,Morning (6–11),True
18603,2025,11:54:31,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,11,45,5,Saturday,7,Morning (6–11),True
18604,2025,11:54:47,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,11,45,5,Saturday,7,Morning (6–11),True
18605,2025,11:55:23,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,11,45,5,Saturday,7,Morning (6–11),True
18606,2025,11:56:15,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,11,45,5,Saturday,7,Morning (6–11),True
18607,2025,11:56:15,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,11,45,5,Saturday,7,Morning (6–11),True
18608,2025,11:57:06,1,3,Astoria,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,11,45,5,Saturday,7,Morning (6–11),True
18609,2025,11:57:55,1,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,11,45,5,Saturday,7,Morning (6–11),True
18610,2025,11:58:07,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,11,45,5,Saturday,7,Morning (6–11),True
18611,2025,11:58:23,1,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,11,45,5,Saturday,7,Morning (6–11),True
18612,2025,11:59:49,2,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,11,45,5,Saturday,7,Morning (6–11),True
18613,2025,12:00:05,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,12,45,5,Saturday,7,Afternoon (12–16),True
18614,2025,12:00:33,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,12,45,5,Saturday,7,Afternoon (12–16),True
